No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,Time 2,Time 1,,Delay,,Delay 2,Delay 1,Jitter
903,13.087132,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
904,13.087132,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
905,13.0878,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
906,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
907,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
908,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
909,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
910,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
911,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
912,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
913,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
914,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
915,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
916,13.089131,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
917,13.089743,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
918,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
919,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
920,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
921,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
922,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
923,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
924,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
925,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
926,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
927,13.091118,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
928,13.09168,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
929,13.093101,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
930,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
931,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
932,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
933,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
934,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
935,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
936,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
937,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
938,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
939,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
940,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
941,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
942,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
943,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
944,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
945,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
946,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
947,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
948,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
949,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
950,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
951,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
952,13.099297,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
953,13.100079,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
954,13.100377,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
955,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
956,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
957,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
958,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
959,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
960,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
961,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
962,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
963,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
964,13.101135,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
965,13.101732,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
966,13.101991,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
967,13.102206,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
968,13.103068,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
969,13.105228,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
970,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
971,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
972,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
973,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
974,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
975,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
976,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
977,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
978,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
979,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
980,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
981,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
982,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
983,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
984,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
985,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
986,13.107164,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
987,13.107912,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
988,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
989,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
990,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
991,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
992,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
993,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
994,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
995,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
996,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
997,13.108124,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
998,13.108572,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
999,13.110087,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1000,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1001,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1002,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1003,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1004,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1005,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1006,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1007,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1008,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1009,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1010,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1011,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1012,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1013,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1014,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1015,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1016,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1017,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1018,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1019,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1020,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1021,13.117262,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1022,13.118017,192.168.1.6,118.98.109.76,UDP,89,56588  >  443 Len=47,,,,,,,,,,,,,,,,,
1023,13.118309,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1024,13.119144,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1025,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1026,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1027,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1028,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1029,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1030,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1031,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1032,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1033,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1034,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1035,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1036,13.119578,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1037,13.120043,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1038,13.120043,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1039,13.120043,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1040,13.120268,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1041,13.121038,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1042,13.121038,118.98.109.76,192.168.1.6,UDP,68,443  >  56588 Len=26,,,,,,,,,,,,,,,,,
1043,13.121038,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1044,13.121151,192.168.1.6,118.98.109.76,UDP,76,56588  >  443 Len=34,,,,,,,,,,,,,,,,,
1045,13.122188,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1046,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1047,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1048,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1049,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1050,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1051,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1052,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1053,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1054,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1055,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1056,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1057,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1058,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1059,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1060,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1061,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1062,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1063,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1064,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1065,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1066,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1067,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1068,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1069,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1070,13.126275,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1071,13.127138,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1072,13.127452,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1073,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1074,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1075,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1076,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1077,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1078,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1079,13.128093,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1080,13.128539,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1081,13.129044,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1082,13.129044,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1083,13.129044,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1084,13.129356,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1085,13.130554,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1086,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1087,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1088,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1089,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1090,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1091,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1092,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1093,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1094,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1095,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1096,13.131197,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1097,13.131734,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1098,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1099,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1100,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1101,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1102,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1103,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1104,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1105,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1106,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1107,13.133133,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1108,13.133611,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1109,13.134607,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1110,13.137697,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1111,13.140196,192.168.1.6,118.98.109.76,UDP,75,56588  >  443 Len=33,,,,,,,,,,,,,,,,,
1112,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1113,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1114,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1115,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1116,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1117,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1118,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1119,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1120,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1121,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1122,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1123,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1124,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1125,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1126,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1127,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1128,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1129,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1130,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1131,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
1132,13.145318,118.98.109.76,192.168.1.6,UDP,1392,443  >  56588 Len=1350,,,,,,,,,,,,,,,,,
